image_name,signal_b50,signal_b800,signal_b2000
labels_mask_case_id_TCGA-CC-5261_0_2_cell_expansion_5_0_threshold_0_5_facet_size_3.0.csv.tif,24317.39734550828,14221.102661028855,8657.348001590406
labels_mask_case_id_TCGA-BC-A69I_0_1_cell_expansion_9_0_threshold_0_4_facet_size_3.0.csv.tif,24437.238922477634,14543.605998304483,8272.653122676078
labels_mask_case_id_TCGA-CC-A1HT_1_0_cell_expansion_7_0_threshold_0_4_facet_size_3.0.csv.tif,24580.575551740465,15998.020935034005,10339.012203956356
labels_mask_case_id_TCGA-BC-A69I_2_1_cell_expansion_9_0_threshold_0_5_facet_size_3.0.csv.tif,24276.580380826526,13636.267760666611,7682.056280428106
labels_mask_case_id_TCGA-DD-AAED_4_0_cell_expansion_15_0_threshold_0_7_facet_size_3.0.csv.tif,24549.665485821824,15542.016698783013,9443.751985751373
labels_mask_case_id_TCGA-K7-AAU7_1_1_cell_expansion_9_0_threshold_0_5_facet_size_3.0.csv.tif,24404.05494343049,14826.341792303418,9587.96109818254
labels_mask_case_id_TCGA-DD-AAED_4_4_cell_expansion_9_0_threshold_0_4_facet_size_3.0.csv.tif,24891.69646043153,18051.488239342787,11933.71662531624
labels_mask_case_id_TCGA-CC-A3MA_4_3_cell_expansion_13_0_threshold_0_5_facet_size_3.0.csv.tif,24837.671235527952,17483.826109760157,11137.828199150395
labels_mask_case_id_TCGA-CC-5261_0_2_cell_expansion_7_0_threshold_0_4_facet_size_3.0.csv.tif,24563.037713665024,15656.144206199428,9669.063254498047
labels_mask_case_id_TCGA-G3-A5SK_4_1_cell_expansion_5_0_threshold_0_7_facet_size_3.0.csv.tif,23997.004097093886,11987.569650246707,6500.162906888729
labels_mask_case_id_TCGA-CC-A1HT_4_2_cell_expansion_3_0_threshold_0_6_facet_size_3.0.csv.tif,24118.55538021378,12936.045653178498,7693.317388263349
labels_mask_case_id_TCGA-G3-A5SK_1_2_cell_expansion_5_0_threshold_0_7_facet_size_3.0.csv.tif,23968.99139718053,11772.950162807636,6286.483569359239
labels_mask_case_id_TCGA-CC-5261_4_3_cell_expansion_5_0_threshold_0_7_facet_size_3.0.csv.tif,24343.698137585125,14232.13387353164,8437.032757140147
labels_mask_case_id_TCGA-CC-5261_0_4_cell_expansion_7_0_threshold_0_6_facet_size_3.0.csv.tif,24642.000508711888,16275.562770672088,10477.641984785509
labels_mask_case_id_TCGA-BC-A69I_3_3_cell_expansion_11_0_threshold_0_4_facet_size_3.0.csv.tif,24666.077774084803,15905.857823492646,9265.981710216374
labels_mask_case_id_TCGA-CC-A1HT_0_2_cell_expansion_3_0_threshold_0_8_facet_size_3.0.csv.tif,22337.70283214138,3557.2770215143505,718.817291020314
labels_mask_case_id_TCGA-CC-5261_4_3_cell_expansion_7_0_threshold_0_6_facet_size_3.0.csv.tif,24724.48808176116,16778.247824666243,10689.467536957372
labels_mask_case_id_TCGA-G3-A5SK_1_2_cell_expansion_7_0_threshold_0_6_facet_size_3.0.csv.tif,24364.66744642071,14139.464023283612,8156.081362894338
labels_mask_case_id_TCGA-K7-AAU7_4_3_cell_expansion_11_0_threshold_0_4_facet_size_3.0.csv.tif,24793.193285697955,17625.743062091973,12151.040373309035
labels_mask_case_id_TCGA-DD-AAED_4_1_cell_expansion_13_0_threshold_0_6_facet_size_3.0.csv.tif,24712.67371694884,16284.116798132864,9675.006941126689
labels_mask_case_id_TCGA-CC-A3MA_3_1_cell_expansion_7_0_threshold_0_6_facet_size_3.0.csv.tif,24736.0959827928,16956.32823922644,11031.870313724212
labels_mask_case_id_TCGA-G3-A7M6_4_1_cell_expansion_9_0_threshold_0_7_facet_size_3.0.csv.tif,24228.231853806923,13137.749676278894,6986.496774227661
labels_mask_case_id_TCGA-CC-A1HT_1_1_cell_expansion_5_0_threshold_0_5_facet_size_3.0.csv.tif,24277.26091565389,13770.81746073426,8173.568224902328
labels_mask_case_id_TCGA-BC-A69I_2_4_cell_expansion_11_0_threshold_0_4_facet_size_3.0.csv.tif,24470.14755757071,14654.55296937659,8325.291063046894
labels_mask_case_id_TCGA-DD-AAED_3_0_cell_expansion_9_0_threshold_0_7_facet_size_3.0.csv.tif,24609.010175604744,15652.452156861613,9118.510558975257
labels_mask_case_id_TCGA-CC-A1HT_2_3_cell_expansion_5_0_threshold_0_6_facet_size_3.0.csv.tif,23702.766645068823,10557.03063541374,5630.91445396269
labels_mask_case_id_TCGA-CC-A8HT_2_2_cell_expansion_9_0_threshold_0_8_facet_size_3.0.csv.tif,22682.902588018984,5096.94375476536,1570.0815706041103
labels_mask_case_id_TCGA-BC-A69I_4_4_cell_expansion_7_0_threshold_0_4_facet_size_3.0.csv.tif,24604.88477028306,15822.614563249048,9599.831098912127
labels_mask_case_id_TCGA-G3-A5SK_4_0_cell_expansion_13_0_threshold_0_5_facet_size_3.0.csv.tif,24312.501274546463,13631.20830682918,7521.161649629776
labels_mask_case_id_TCGA-YA-A8S7_4_1_cell_expansion_7_0_threshold_0_5_facet_size_3.0.csv.tif,24733.10841620969,16987.172656553124,11096.33821872931
labels_mask_case_id_TCGA-CC-5261_3_2_cell_expansion_9_0_threshold_0_7_facet_size_3.0.csv.tif,24516.071844895207,14921.221614756592,8400.554193288246
labels_mask_case_id_TCGA-YA-A8S7_2_0_cell_expansion_3_0_threshold_0_8_facet_size_3.0.csv.tif,22847.964598186238,5844.709561630343,2121.718936127916
labels_mask_case_id_TCGA-CC-A1HT_3_2_cell_expansion_9_0_threshold_0_5_facet_size_3.0.csv.tif,24704.722099063307,16185.2424483196,9438.197628584756
labels_mask_case_id_TCGA-G3-A7M6_3_1_cell_expansion_3_0_threshold_0_8_facet_size_3.0.csv.tif,22801.822721689685,5817.394968546695,2353.610265064415
labels_mask_case_id_TCGA-BC-A69I_0_2_cell_expansion_7_0_threshold_0_8_facet_size_3.0.csv.tif,22970.146933666565,6533.029311857973,2542.6823082629053
labels_mask_case_id_TCGA-DD-AAED_1_3_cell_expansion_5_0_threshold_0_7_facet_size_3.0.csv.tif,24412.547977941133,14471.544798762909,8434.811109704016
labels_mask_case_id_TCGA-K7-AAU7_3_3_cell_expansion_7_0_threshold_0_4_facet_size_3.0.csv.tif,24344.00111501692,14225.351310878445,8745.000144384505
labels_mask_case_id_TCGA-BC-A69I_0_3_cell_expansion_7_0_threshold_0_4_facet_size_3.0.csv.tif,24372.22502183292,14095.371090652505,7890.602905763025
labels_mask_case_id_TCGA-BC-A69I_1_0_cell_expansion_3_0_threshold_0_8_facet_size_3.0.csv.tif,22941.970210439627,6488.389768543926,2790.3816592230746
labels_mask_case_id_TCGA-CC-A8HT_3_2_cell_expansion_3_0_threshold_0_4_facet_size_3.0.csv.tif,24304.965718921107,14315.14025510144,9277.713631954408
labels_mask_case_id_TCGA-CC-A8HT_0_0_cell_expansion_3_0_threshold_0_7_facet_size_3.0.csv.tif,23849.010974511508,11575.457208938244,6921.19971047034
labels_mask_case_id_TCGA-DD-AAED_3_2_cell_expansion_1_0_threshold_0_8_facet_size_3.0.csv.tif,23041.967602264413,7093.790097912303,3493.4620080972954
labels_mask_case_id_TCGA-DD-AAED_2_1_cell_expansion_3_0_threshold_0_7_facet_size_3.0.csv.tif,24146.47398066152,13107.701556697386,7652.421186828428
labels_mask_case_id_TCGA-CC-A1HT_1_4_cell_expansion_13_0_threshold_0_6_facet_size_3.0.csv.tif,23957.689934653863,11785.2276522426,6340.787792397632
labels_mask_case_id_TCGA-CC-A8HT_3_2_cell_expansion_1_0_threshold_0_5_facet_size_3.0.csv.tif,23485.87416522605,9617.51074257917,5909.777061862336
labels_mask_case_id_TCGA-YA-A8S7_1_2_cell_expansion_5_0_threshold_0_8_facet_size_3.0.csv.tif,23216.62975387551,7685.540196906419,3221.366674994186
labels_mask_case_id_TCGA-BC-A69I_4_3_cell_expansion_5_0_threshold_0_7_facet_size_3.0.csv.tif,23407.692895699125,8766.691030438633,4067.845957607064
labels_mask_case_id_TCGA-CC-5261_1_3_cell_expansion_13_0_threshold_0_5_facet_size_3.0.csv.tif,24670.9183809206,16302.73620511645,10118.66134922711
labels_mask_case_id_TCGA-CC-A3MA_3_4_cell_expansion_3_0_threshold_0_6_facet_size_3.0.csv.tif,24196.85447606944,13642.221401776773,8346.55393950471
labels_mask_case_id_TCGA-CC-5261_1_4_cell_expansion_1_0_threshold_0_7_facet_size_3.0.csv.tif,23238.06403905998,8201.987584665045,4579.878252552848
labels_mask_case_id_TCGA-DD-AAED_2_0_cell_expansion_9_0_threshold_0_5_facet_size_3.0.csv.tif,24468.223909616703,14960.812258980226,8949.375300420179
labels_mask_case_id_TCGA-K7-AAU7_3_4_cell_expansion_15_0_threshold_0_6_facet_size_3.0.csv.tif,24039.36848816028,12073.979760152226,6386.493193722774
labels_mask_case_id_TCGA-CC-A1HT_3_4_cell_expansion_1_0_threshold_0_4_facet_size_3.0.csv.tif,23938.25724053651,12222.540388737614,8250.613477335033
labels_mask_case_id_TCGA-CC-5261_0_0_cell_expansion_7_0_threshold_0_8_facet_size_3.0.csv.tif,23911.71593147497,11627.468900784765,6223.843727411544
labels_mask_case_id_TCGA-CC-A3MA_3_3_cell_expansion_7_0_threshold_0_6_facet_size_3.0.csv.tif,24675.561756090778,16192.905731711058,9770.856654123443
labels_mask_case_id_TCGA-CC-A8HT_2_1_cell_expansion_11_0_threshold_0_5_facet_size_3.0.csv.tif,24851.851904998788,17930.618829178813,12063.486201823816
labels_mask_case_id_TCGA-CC-5261_0_4_cell_expansion_15_0_threshold_0_6_facet_size_3.0.csv.tif,24652.832994377422,16331.619969762698,10520.438424771266
labels_mask_case_id_TCGA-CC-5261_0_0_cell_expansion_13_0_threshold_0_4_facet_size_3.0.csv.tif,24771.527997770198,17160.48991927675,11035.430882413728
labels_mask_case_id_TCGA-CC-A1HT_3_2_cell_expansion_5_0_threshold_0_8_facet_size_3.0.csv.tif,23917.53991221966,11368.740325062052,5683.92554482362
labels_mask_case_id_TCGA-DD-AAED_3_2_cell_expansion_9_0_threshold_0_7_facet_size_3.0.csv.tif,24716.185076517755,16324.048220481003,9689.667373303351
labels_mask_case_id_TCGA-DD-AAED_0_1_cell_expansion_9_0_threshold_0_8_facet_size_3.0.csv.tif,24219.881363275985,13180.296622534972,7082.525982735317
labels_mask_case_id_TCGA-G3-A5SK_2_3_cell_expansion_11_0_threshold_0_5_facet_size_3.0.csv.tif,24487.556984437146,15233.811826104818,9414.756112266668
labels_mask_case_id_TCGA-CC-A3MA_2_1_cell_expansion_7_0_threshold_0_4_facet_size_3.0.csv.tif,24898.47054375187,18392.15352754156,12801.459451514598
labels_mask_case_id_TCGA-CC-A3MA_3_3_cell_expansion_5_0_threshold_0_7_facet_size_3.0.csv.tif,24340.81489510259,13961.503689402109,7871.527973779195
labels_mask_case_id_TCGA-CC-A3MA_2_2_cell_expansion_13_0_threshold_0_7_facet_size_3.0.csv.tif,24686.205012359547,16088.954748607966,9497.180899442505
labels_mask_case_id_TCGA-CC-A1HT_4_2_cell_expansion_15_0_threshold_0_7_facet_size_3.0.csv.tif,24424.4288762842,14262.19993293554,7900.987057528452
labels_mask_case_id_TCGA-G3-A7M6_4_4_cell_expansion_9_0_threshold_0_5_facet_size_3.0.csv.tif,24385.741436683234,14137.91828419907,7911.368299472576
labels_mask_case_id_TCGA-CC-A1HT_2_1_cell_expansion_3_0_threshold_0_5_facet_size_3.0.csv.tif,24174.374031261512,13327.955908109312,7962.293544775107
labels_mask_case_id_TCGA-G3-A7M6_2_3_cell_expansion_9_0_threshold_0_4_facet_size_3.0.csv.tif,24599.863793008502,15902.586135381269,9985.149965995946
labels_mask_case_id_TCGA-G3-A7M6_2_2_cell_expansion_9_0_threshold_0_8_facet_size_3.0.csv.tif,23584.362503089334,9756.880580292956,4714.719191342592
labels_mask_case_id_TCGA-CC-A3MA_1_4_cell_expansion_5_0_threshold_0_4_facet_size_3.0.csv.tif,24846.614734091418,17711.812594796822,11666.097794538153
labels_mask_case_id_TCGA-YA-A8S7_1_0_cell_expansion_13_0_threshold_0_4_facet_size_3.0.csv.tif,24485.26271364942,14895.58435551581,8756.115089325758
labels_mask_case_id_TCGA-YA-A8S7_3_2_cell_expansion_15_0_threshold_0_4_facet_size_3.0.csv.tif,24886.11404261269,18600.28676448064,13480.889559762303
labels_mask_case_id_TCGA-CC-A8HT_0_3_cell_expansion_13_0_threshold_0_7_facet_size_3.0.csv.tif,24256.826846766216,13252.28972809537,7072.423200457891
labels_mask_case_id_TCGA-G3-A5SK_1_0_cell_expansion_7_0_threshold_0_6_facet_size_3.0.csv.tif,24540.68972610719,15524.956324436076,9486.907295425804
labels_mask_case_id_TCGA-G3-A5SK_0_2_cell_expansion_5_0_threshold_0_5_facet_size_3.0.csv.tif,24232.25008362669,13566.4743386828,7935.198588986853
labels_mask_case_id_TCGA-CC-A8HT_1_4_cell_expansion_15_0_threshold_0_4_facet_size_3.0.csv.tif,24767.010655788024,16915.064187322445,10581.422841266478
labels_mask_case_id_TCGA-DD-AAED_0_3_cell_expansion_15_0_threshold_0_6_facet_size_3.0.csv.tif,24644.255137557106,15944.050278388147,9588.776765279124
labels_mask_case_id_TCGA-CC-A3MA_3_3_cell_expansion_1_0_threshold_0_5_facet_size_3.0.csv.tif,23898.48202612705,11853.702148908003,7351.369399974525
labels_mask_case_id_TCGA-DD-AAED_0_0_cell_expansion_13_0_threshold_0_4_facet_size_3.0.csv.tif,24775.87779770113,17009.139582342792,10703.232210749167
labels_mask_case_id_TCGA-BC-A69I_3_4_cell_expansion_5_0_threshold_0_4_facet_size_3.0.csv.tif,24459.42514593604,15243.049955952876,9633.461125316328
labels_mask_case_id_TCGA-G3-A5SK_2_1_cell_expansion_15_0_threshold_0_8_facet_size_3.0.csv.tif,23909.029265929985,11471.907600038005,5795.881785101514
labels_mask_case_id_TCGA-CC-A8HT_0_2_cell_expansion_3_0_threshold_0_7_facet_size_3.0.csv.tif,23280.535835596795,8139.405238499005,3979.259887086906
labels_mask_case_id_TCGA-CC-5261_1_4_cell_expansion_15_0_threshold_0_6_facet_size_3.0.csv.tif,24594.889200681515,15738.83627491878,9544.448505728142
labels_mask_case_id_TCGA-DD-AAED_3_0_cell_expansion_1_0_threshold_0_8_facet_size_3.0.csv.tif,22974.777927104293,6703.528877064919,3137.580733700005
labels_mask_case_id_TCGA-YA-A8S7_0_4_cell_expansion_11_0_threshold_0_4_facet_size_3.0.csv.tif,24682.36298316183,16655.981661741964,10806.746487957378
labels_mask_case_id_TCGA-DD-AAED_4_4_cell_expansion_1_0_threshold_0_7_facet_size_3.0.csv.tif,23650.556908061582,10412.853375833018,6432.964675915073
labels_mask_case_id_TCGA-DD-AAED_0_3_cell_expansion_3_0_threshold_0_6_facet_size_3.0.csv.tif,24026.382421606177,12527.383761394294,7487.597863892907
labels_mask_case_id_TCGA-DD-AAED_3_1_cell_expansion_15_0_threshold_0_5_facet_size_3.0.csv.tif,24654.71324316881,16245.19129172803,10041.642354096886
labels_mask_case_id_TCGA-K7-AAU7_2_0_cell_expansion_11_0_threshold_0_5_facet_size_3.0.csv.tif,22730.071716145245,5332.011513309551,1775.8335955685338
labels_mask_case_id_TCGA-YA-A8S7_2_2_cell_expansion_11_0_threshold_0_6_facet_size_3.0.csv.tif,24535.79363994989,14961.355929431962,8401.02262605973
labels_mask_case_id_TCGA-CC-A8HT_0_2_cell_expansion_1_0_threshold_0_6_facet_size_3.0.csv.tif,23144.92171850724,7650.7338199439855,4150.90431466906
labels_mask_case_id_TCGA-G3-A5SK_1_3_cell_expansion_9_0_threshold_0_6_facet_size_3.0.csv.tif,24329.13192387923,14170.267356364726,8365.849403862341
labels_mask_case_id_TCGA-CC-5261_2_0_cell_expansion_13_0_threshold_0_8_facet_size_3.0.csv.tif,23986.629151065703,11735.05537941997,5904.043839199778
labels_mask_case_id_TCGA-K7-AAU7_3_3_cell_expansion_11_0_threshold_0_4_facet_size_3.0.csv.tif,24362.17419117693,14335.810129252126,8827.5612022854
labels_mask_case_id_TCGA-K7-AAU7_0_4_cell_expansion_1_0_threshold_0_6_facet_size_3.0.csv.tif,22907.093597370607,6281.7407965415,2991.323057174818
labels_mask_case_id_TCGA-CC-A8HT_4_2_cell_expansion_1_0_threshold_0_4_facet_size_3.0.csv.tif,23334.013514403065,8690.132819979226,4911.268066523538
labels_mask_case_id_TCGA-CC-5261_0_3_cell_expansion_9_0_threshold_0_8_facet_size_3.0.csv.tif,23811.54602215232,10924.04887337311,5574.546051862386
labels_mask_case_id_TCGA-DD-AAED_0_3_cell_expansion_5_0_threshold_0_5_facet_size_3.0.csv.tif,24503.54331615432,15304.6226393922,9403.943272969342
labels_mask_case_id_TCGA-G3-A5SK_1_4_cell_expansion_13_0_threshold_0_8_facet_size_3.0.csv.tif,23980.70013339273,11884.254267142634,6245.560872547681
labels_mask_case_id_TCGA-CC-A8HT_4_3_cell_expansion_1_0_threshold_0_8_facet_size_3.0.csv.tif,22511.18391121989,4324.552034004282,1281.9823700401964
labels_mask_case_id_TCGA-DD-AAED_3_1_cell_expansion_5_0_threshold_0_6_facet_size_3.0.csv.tif,24505.57857162848,15346.43578645696,9396.340342434432
labels_mask_case_id_TCGA-CC-A8HT_3_1_cell_expansion_15_0_threshold_0_7_facet_size_3.0.csv.tif,23871.26292430559,11148.78924618914,5630.299231157263
labels_mask_case_id_TCGA-CC-A8HT_0_2_cell_expansion_7_0_threshold_0_5_facet_size_3.0.csv.tif,24447.05733497564,14708.05413883484,8682.48200095532
labels_mask_case_id_TCGA-G3-A7M6_1_2_cell_expansion_3_0_threshold_0_5_facet_size_3.0.csv.tif,24716.43530525713,17603.51886375318,13279.08226621236
labels_mask_case_id_TCGA-DD-AAED_2_4_cell_expansion_1_0_threshold_0_4_facet_size_3.0.csv.tif,23682.120922362083,10587.040086415598,6532.515614387617
labels_mask_case_id_TCGA-BC-A69I_0_0_cell_expansion_7_0_threshold_0_8_facet_size_3.0.csv.tif,23241.481372286675,7894.107975792121,3439.6335349790147
labels_mask_case_id_TCGA-CC-A8HT_0_4_cell_expansion_1_0_threshold_0_8_facet_size_3.0.csv.tif,22509.540353586628,4393.234019041045,1314.8336960411295
labels_mask_case_id_TCGA-G3-A7M6_4_0_cell_expansion_5_0_threshold_0_6_facet_size_3.0.csv.tif,24630.11098703574,16709.068769584377,11488.37603836468
labels_mask_case_id_TCGA-K7-AAU7_3_3_cell_expansion_15_0_threshold_0_6_facet_size_3.0.csv.tif,23980.00703098077,11933.157841977729,6647.945733890745
labels_mask_case_id_TCGA-YA-A8S7_0_4_cell_expansion_7_0_threshold_0_5_facet_size_3.0.csv.tif,24602.06138489435,16024.211855556608,10121.287556573438
labels_mask_case_id_TCGA-BC-A69I_4_1_cell_expansion_1_0_threshold_0_5_facet_size_3.0.csv.tif,23042.63916449971,6988.914637062793,3258.723126302202
labels_mask_case_id_TCGA-CC-A3MA_1_1_cell_expansion_11_0_threshold_0_7_facet_size_3.0.csv.tif,24211.40134969045,13047.940794206705,6938.592223818099
labels_mask_case_id_TCGA-CC-A8HT_4_3_cell_expansion_7_0_threshold_0_7_facet_size_3.0.csv.tif,23811.84358243696,10675.900888254424,5259.946377946234
labels_mask_case_id_TCGA-YA-A8S7_1_1_cell_expansion_5_0_threshold_0_8_facet_size_3.0.csv.tif,23209.868637835072,7671.554806204187,3321.2841669253507
labels_mask_case_id_TCGA-CC-5261_4_3_cell_expansion_9_0_threshold_0_6_facet_size_3.0.csv.tif,24750.66254250996,16968.87261197169,10855.167075870251
labels_mask_case_id_TCGA-YA-A8S7_4_2_cell_expansion_1_0_threshold_0_6_facet_size_3.0.csv.tif,22536.242227544237,4487.59440542738,1456.8515306498923
labels_mask_case_id_TCGA-K7-AAU7_4_4_cell_expansion_1_0_threshold_0_8_facet_size_3.0.csv.tif,22503.755429611127,4376.118890884664,1330.5299626079825
labels_mask_case_id_TCGA-CC-A8HT_0_4_cell_expansion_7_0_threshold_0_7_facet_size_3.0.csv.tif,24058.544077337727,12385.543263602827,6604.370428391145
labels_mask_case_id_TCGA-K7-AAU7_2_0_cell_expansion_13_0_threshold_0_8_facet_size_3.0.csv.tif,22295.564725834272,3345.912720479547,555.5313772235761
labels_mask_case_id_TCGA-CC-A3MA_2_4_cell_expansion_11_0_threshold_0_4_facet_size_3.0.csv.tif,24879.98075494009,17965.85648317842,11882.257721234664
labels_mask_case_id_TCGA-CC-A8HT_2_2_cell_expansion_11_0_threshold_0_8_facet_size_3.0.csv.tif,22683.83889239138,5098.923839746738,1571.5812570731414
labels_mask_case_id_TCGA-G3-A5SK_1_0_cell_expansion_11_0_threshold_0_4_facet_size_3.0.csv.tif,24591.79658429073,15851.43593135094,9800.129957905949
labels_mask_case_id_TCGA-YA-A8S7_1_0_cell_expansion_7_0_threshold_0_5_facet_size_3.0.csv.tif,24297.287241901176,13762.04541705234,7820.528513998005
labels_mask_case_id_TCGA-G3-A5SK_0_0_cell_expansion_9_0_threshold_0_4_facet_size_3.0.csv.tif,24626.13017651376,16367.73330166959,10720.248539784345
labels_mask_case_id_TCGA-CC-A8HT_0_3_cell_expansion_3_0_threshold_0_7_facet_size_3.0.csv.tif,23550.46614670564,9708.0574478353,5129.416359180784
labels_mask_case_id_TCGA-K7-AAU7_3_2_cell_expansion_15_0_threshold_0_4_facet_size_3.0.csv.tif,24366.17086545057,14683.233881228476,9341.281611937626
labels_mask_case_id_TCGA-YA-A8S7_4_2_cell_expansion_3_0_threshold_0_7_facet_size_3.0.csv.tif,22582.4301985397,4657.813007970555,1419.55376202092
labels_mask_case_id_TCGA-CC-5261_2_0_cell_expansion_11_0_threshold_0_5_facet_size_3.0.csv.tif,24745.648788716622,16878.16779109022,10725.027648353962
labels_mask_case_id_TCGA-CC-A8HT_2_4_cell_expansion_5_0_threshold_0_7_facet_size_3.0.csv.tif,23808.389690331103,10705.780184976218,5402.156869037504
labels_mask_case_id_TCGA-CC-A3MA_0_2_cell_expansion_13_0_threshold_0_7_facet_size_3.0.csv.tif,24727.86712506459,16478.03838529614,9910.29942040934
labels_mask_case_id_TCGA-DD-AAED_2_2_cell_expansion_3_0_threshold_0_7_facet_size_3.0.csv.tif,23608.280152217667,10163.562334145385,5576.235855365869
labels_mask_case_id_TCGA-YA-A8S7_1_3_cell_expansion_11_0_threshold_0_8_facet_size_3.0.csv.tif,22981.53735231297,6408.70101866322,2298.921994366933
labels_mask_case_id_TCGA-CC-A3MA_2_3_cell_expansion_9_0_threshold_0_4_facet_size_3.0.csv.tif,24932.125817909546,18551.183438997086,12770.835812266288
labels_mask_case_id_TCGA-BC-A69I_0_0_cell_expansion_7_0_threshold_0_4_facet_size_3.0.csv.tif,24166.908826471088,12990.406560863918,7248.1821759771665
labels_mask_case_id_TCGA-CC-5261_1_1_cell_expansion_13_0_threshold_0_6_facet_size_3.0.csv.tif,23836.47607159491,11449.236031751692,6354.2458822680055
labels_mask_case_id_TCGA-YA-A8S7_4_2_cell_expansion_5_0_threshold_0_4_facet_size_3.0.csv.tif,23058.28125568307,7054.551176688078,3091.930417612624
labels_mask_case_id_TCGA-CC-A3MA_4_4_cell_expansion_9_0_threshold_0_5_facet_size_3.0.csv.tif,24578.74274885545,16002.96938769283,10166.20877335334
labels_mask_case_id_TCGA-CC-A8HT_0_2_cell_expansion_5_0_threshold_0_8_facet_size_3.0.csv.tif,22677.4305271171,5172.193835767247,1780.6651457558228
labels_mask_case_id_TCGA-BC-A69I_4_2_cell_expansion_11_0_threshold_0_6_facet_size_3.0.csv.tif,24218.94601464656,13012.11315204589,6841.685884822371
labels_mask_case_id_TCGA-CC-A8HT_1_1_cell_expansion_7_0_threshold_0_7_facet_size_3.0.csv.tif,24191.41764178067,13174.071337666182,7353.500789782466
labels_mask_case_id_TCGA-K7-AAU7_4_2_cell_expansion_3_0_threshold_0_7_facet_size_3.0.csv.tif,23475.527254803084,9574.805457613958,5363.842418636981
labels_mask_case_id_TCGA-G3-A5SK_1_4_cell_expansion_13_0_threshold_0_4_facet_size_3.0.csv.tif,24663.603224288287,16273.756051846429,10072.292627220117
labels_mask_case_id_TCGA-DD-AAED_2_2_cell_expansion_7_0_threshold_0_5_facet_size_3.0.csv.tif,24262.714293622517,13693.465328048886,7804.300129517786
labels_mask_case_id_TCGA-CC-5261_2_0_cell_expansion_15_0_threshold_0_7_facet_size_3.0.csv.tif,24630.971834614866,15775.566516661233,9294.15343651476
labels_mask_case_id_TCGA-CC-A3MA_3_2_cell_expansion_15_0_threshold_0_8_facet_size_3.0.csv.tif,23203.83265567772,7500.907720785908,2993.194021689295
labels_mask_case_id_TCGA-DD-AAED_2_3_cell_expansion_15_0_threshold_0_6_facet_size_3.0.csv.tif,24528.77365611057,15050.543205678625,8736.332308266023
labels_mask_case_id_TCGA-G3-A7M6_4_0_cell_expansion_11_0_threshold_0_6_facet_size_3.0.csv.tif,24647.27487389352,16805.06453684235,11525.83197350047
labels_mask_case_id_TCGA-YA-A8S7_3_0_cell_expansion_11_0_threshold_0_5_facet_size_3.0.csv.tif,24773.0585261744,17255.551224781062,11368.821806607508
labels_mask_case_id_TCGA-G3-A5SK_3_2_cell_expansion_11_0_threshold_0_7_facet_size_3.0.csv.tif,24570.52019074542,15561.41687095553,9417.651890830315
labels_mask_case_id_TCGA-YA-A8S7_0_0_cell_expansion_13_0_threshold_0_8_facet_size_3.0.csv.tif,22944.418446976524,6370.579128073945,2387.0106846537624
labels_mask_case_id_TCGA-G3-A5SK_0_3_cell_expansion_1_0_threshold_0_7_facet_size_3.0.csv.tif,23319.554149480304,8606.795116722411,5075.699860486972
labels_mask_case_id_TCGA-CC-5261_2_3_cell_expansion_13_0_threshold_0_5_facet_size_3.0.csv.tif,24789.830916857507,17060.73499634832,10611.748162618933
labels_mask_case_id_TCGA-G3-A5SK_2_4_cell_expansion_7_0_threshold_0_7_facet_size_3.0.csv.tif,24524.1133308407,15076.823202273305,8721.015060376658
labels_mask_case_id_TCGA-CC-A8HT_3_3_cell_expansion_15_0_threshold_0_4_facet_size_3.0.csv.tif,24665.246372315774,16496.94529309841,10772.270171150674
labels_mask_case_id_TCGA-G3-A5SK_4_3_cell_expansion_7_0_threshold_0_6_facet_size_3.0.csv.tif,24400.626286670584,14286.512460439184,8182.8569388439955
labels_mask_case_id_TCGA-G3-A5SK_3_1_cell_expansion_1_0_threshold_0_4_facet_size_3.0.csv.tif,23132.22944064029,7573.418224563565,4060.378052201501
labels_mask_case_id_TCGA-G3-A5SK_2_3_cell_expansion_3_0_threshold_0_7_facet_size_3.0.csv.tif,23578.22857119817,9961.450066227488,5616.882205081434
labels_mask_case_id_TCGA-G3-A5SK_3_0_cell_expansion_1_0_threshold_0_8_facet_size_3.0.csv.tif,22733.136638475185,5508.346933113035,2379.012888331395
labels_mask_case_id_TCGA-CC-A8HT_0_0_cell_expansion_9_0_threshold_0_5_facet_size_3.0.csv.tif,24853.02550528307,17797.494459094054,11848.66536972923
labels_mask_case_id_TCGA-CC-A1HT_0_0_cell_expansion_5_0_threshold_0_7_facet_size_3.0.csv.tif,22956.47585993477,6483.327358742757,2634.1237956274035
labels_mask_case_id_TCGA-G3-A5SK_4_4_cell_expansion_1_0_threshold_0_7_facet_size_3.0.csv.tif,22921.039564381244,6495.581245628222,3205.0826533754075
labels_mask_case_id_TCGA-G3-A5SK_0_0_cell_expansion_11_0_threshold_0_4_facet_size_3.0.csv.tif,24626.13017651376,16367.73330166959,10720.248539784345
labels_mask_case_id_TCGA-CC-A8HT_0_2_cell_expansion_13_0_threshold_0_5_facet_size_3.0.csv.tif,24491.108707188745,14933.374326498732,8799.62842504053
labels_mask_case_id_TCGA-YA-A8S7_2_0_cell_expansion_15_0_threshold_0_7_facet_size_3.0.csv.tif,24470.54761020215,14839.51668606226,8693.640695829721
